Channel,Hardware Channel,WindowStartIdx,WindowEndIdx,WindowStartSec,WindowEndSec,Mean,Std,Skewness,Day,SkinTone,Speed,Depth,Experiment,source_file,label
Co-Polarized_Red,C12,1000,1250,40.0,50.0,-2.2737367544323206e-16,10.422388827367682,0.3672319776230408,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_Red,C12,1025,1275,41.0,51.0,1.70530256582424e-16,10.271793298289635,0.1971119701663046,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_Red,C12,1050,1300,42.0,52.0,-5.115907697472721e-16,11.0935079480233,-0.1039862444561771,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_Red,C12,1075,1325,43.0,53.0,3.979039320256561e-16,9.853494490925506,-0.3592174887706171,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_Red,C12,1100,1350,44.0,54.0,-1.1368683772161603e-16,10.519886592545893,-0.0937424075854722,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_Red,C12,1125,1375,45.0,55.0,1.70530256582424e-16,10.086539095383298,-0.0172749283674827,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_Red,C12,1150,1400,46.0,56.0,9.237055564881302e-17,9.775651217369486,-0.1122903352010583,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_Red,C12,1175,1425,47.0,57.0,2.8421709430404013e-16,10.86431185359112,-0.4171684057064614,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_Red,C12,1200,1450,48.0,58.0,5.400124791776761e-16,10.676818806423787,-0.0798805198429943,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_Red,C12,1225,1475,49.0,59.0,4.547473508864641e-16,11.393063332549175,-0.0110636730010012,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_Red,C12,1250,1500,50.0,60.0,9.947598300641404e-17,10.77833978500662,0.2417418148965097,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_Red,C12,1275,1525,51.0,61.0,-1.1368683772161603e-16,12.27625355915566,0.1374050105572632,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_Red,C12,1300,1550,52.0,62.0,2.7284841053187848e-15,136.02988605302738,-0.5331465020225584,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_Red,C12,1325,1575,53.0,63.0,-2.955857780762017e-15,262.38230453651505,-0.2587165331487169,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_Red,C12,1350,1600,54.0,64.0,5.684341886080807e-16,261.5708067078886,0.4690239023855611,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_Red,C12,1375,1625,55.0,65.0,-6.821210263296962e-16,261.8698682527736,0.4539451254325717,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_Red,C12,1400,1650,56.0,66.0,2.0463630789890884e-15,261.9700493104047,0.471714681650157,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,0,250,0.0,10.0,-1.0658141036401502e-15,147.7241633054377,-0.6774772454592316,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,25,275,1.0,11.0,-3.254285729781259e-15,148.2343652276592,-0.5568297335696558,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,50,300,2.0,12.0,4.547473508864641e-16,146.91228736544176,-0.5769021463436314,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,75,325,3.0,13.0,2.7284841053187848e-15,147.67343938584176,-0.5283819621767251,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,100,350,4.0,14.0,-2.1600499167107045e-15,148.3554573001291,-0.5186485735175462,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,125,375,5.0,15.0,-9.094947017729285e-16,149.78180959247575,-0.6361447508613987,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,150,400,6.0,16.0,-2.2737367544323206e-16,148.03300130075246,-0.5484554208577229,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,175,425,7.0,17.0,6.821210263296962e-16,146.92912889745344,-0.4405681701388941,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,200,450,8.0,18.0,1.8189894035458565e-15,55.50562389566204,-2.975586069966312,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,225,475,9.0,19.0,6.821210263296962e-16,13.774759353888667,-0.7017674099828128,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,250,500,10.0,20.0,-2.842170943040401e-16,26.900168216030774,2.492208818384082,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,275,525,11.0,21.0,1.1368683772161603e-16,12.458977887364732,0.2317434220345171,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,300,550,12.0,22.0,-3.410605131648481e-16,15.8608572689066,-0.7976390975729977,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,325,575,13.0,23.0,7.958078640513122e-16,22.50909920343214,-2.405831269701618,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,350,600,14.0,24.0,-2.842170943040401e-16,17.59380080438847,1.4337649747036214,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,375,625,15.0,25.0,-2.3874235921539368e-15,19.682005870868675,2.549651694896007,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,400,650,16.0,26.0,-2.2737367544323206e-16,10.079009836836908,-0.5908703533132218,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,425,675,17.0,27.0,-5.258016244624741e-16,25.45209969602453,-2.333420224060216,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,450,700,18.0,28.0,-2.842170943040401e-16,15.06294379726152,-1.1457287270873722,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,475,725,19.0,29.0,-6.394884621840901e-16,29.733119711514135,2.217079118597036,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,500,750,20.0,30.0,-3.1263880373444406e-16,15.524145430723628,0.3774177633148414,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,525,775,21.0,31.0,1.1368683772161603e-16,17.55799737285244,-1.0430177529357585,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,550,800,22.0,32.0,1.0231815394945442e-15,25.4164567338174,-1.7993468651229538,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,575,825,23.0,33.0,7.389644451905046e-16,17.337107234921554,0.9908170350057698,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,600,850,24.0,34.0,-1.70530256582424e-16,27.293048725796268,1.854569436254401,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,625,875,25.0,35.0,-5.684341886080806e-16,14.311138164904005,-0.1774464970169638,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,650,900,26.0,36.0,-5.542233338928781e-16,21.90906317298329,-1.7678246971672775,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,675,925,27.0,37.0,1.7337242752546444e-15,22.131925770494902,-2.16866323317435,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,700,950,28.0,38.0,1.5916157281026244e-15,25.93405059466363,2.393710196078987,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,725,975,29.0,39.0,7.389644451905046e-16,21.172209559521452,2.0324691580281566,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,750,1000,30.0,40.0,4.263256414560601e-16,15.84729289975492,-1.411992647472925,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,775,1025,31.0,41.0,1.6484591469634325e-15,22.999849965443275,-2.904143408606984,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,800,1050,32.0,42.0,0.0,12.46040565523131,-0.8519101031668106,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,825,1075,33.0,43.0,7.958078640513122e-16,27.788531227313257,2.6361135767364376,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,850,1100,34.0,44.0,-5.684341886080806e-16,11.007465541643828,0.4312589817588572,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,875,1125,35.0,45.0,1.70530256582424e-16,16.65914229191887,-1.030362782151108,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,900,1150,36.0,46.0,-2.842170943040401e-16,17.205576952462962,-1.7221704545986476,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,925,1175,37.0,47.0,-3.410605131648481e-16,15.926479545925872,1.2572055572995084,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,950,1200,38.0,48.0,1.8189894035458565e-15,20.104729034820984,1.9385856648939863,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,975,1225,39.0,49.0,7.389644451905046e-16,13.594354396836886,0.143827697051003,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,1000,1250,40.0,50.0,-1.70530256582424e-16,24.75236078960553,-1.8044026756684897,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,1025,1275,41.0,51.0,-6.821210263296962e-16,16.755309522398704,-1.1327090189332092,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,1050,1300,42.0,52.0,-1.3642420526593924e-15,25.32095761997916,1.7128981839019868,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,1075,1325,43.0,53.0,-6.821210263296962e-16,15.193957310147251,0.1914588738577712,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,1100,1350,44.0,54.0,8.810729923425242e-16,19.82813238433963,-0.8479935421577135,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,1125,1375,45.0,55.0,1.6768808563938365e-15,21.49992874488752,-1.169672815421723,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,1150,1400,46.0,56.0,0.0,18.202893546539723,0.7537120458492972,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,1175,1425,47.0,57.0,2.557953848736361e-15,104.2033151585218,-0.7280174762765728,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Co-Polarized_IR,C15,1200,1450,48.0,58.0,0.0,122.4497271336767,0.537736342618946,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,1225,1475,49.0,59.0,-6.252776074688881e-16,123.6971635426364,0.5841239458165641,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,1250,1500,50.0,60.0,7.958078640513122e-16,123.19532801630956,0.4468085854004091,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,1275,1525,51.0,61.0,0.0,124.80427369778594,0.3335252196653886,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,1300,1550,52.0,62.0,-9.094947017729285e-16,130.03127069297267,0.4202148370620525,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,1325,1575,53.0,63.0,2.2737367544323206e-16,128.9575524530405,0.4333493522638805,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,1350,1600,54.0,64.0,-6.821210263296962e-16,130.80006417236854,0.546486481973517,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,1375,1625,55.0,65.0,-2.6716406864579767e-15,128.88183568308045,0.4987369949007736,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Co-Polarized_IR,C15,1400,1650,56.0,66.0,-6.821210263296962e-16,125.24201534507084,-0.1742093831775254,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,0,250,0.0,10.0,2.913225216616411e-16,9.690461845091091,0.9787639829812028,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,25,275,1.0,11.0,-8.5265128291212e-17,37.50451365870964,1.4310859666212477,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,50,300,2.0,12.0,-5.400124791776761e-16,42.073916416281165,0.7316463242153345,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,75,325,3.0,13.0,-3.6948222259525213e-16,42.98816486023805,0.7691788436816048,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,100,350,4.0,14.0,7.958078640513122e-16,42.52464769340152,0.5967637651024499,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,125,375,5.0,15.0,3.410605131648481e-16,43.505753051443094,0.4426220119626238,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,150,400,6.0,16.0,-4.547473508864641e-16,42.22766881987516,0.5601743725834815,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,175,425,7.0,17.0,-1.70530256582424e-16,41.87960308389996,0.6536924701506119,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,200,450,8.0,18.0,-5.826450433232822e-16,41.97716466355549,0.7380413209061327,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,225,475,9.0,19.0,1.70530256582424e-16,41.69580944490819,0.6475394364185202,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,250,500,10.0,20.0,3.836930773104541e-16,44.44356303112903,-0.0145600634819696,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,275,525,11.0,21.0,-2.2737367544323206e-16,10.064111755934272,-0.0722833186022312,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,300,550,12.0,22.0,-2.5579538487363605e-16,13.892874811004768,-1.1378563168975335,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,325,575,13.0,23.0,5.115907697472721e-16,10.89570530496244,-0.8385345446447263,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,350,600,14.0,24.0,2.486899575160351e-16,11.62756199822134,1.1917288644740305,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,375,625,15.0,25.0,-3.410605131648481e-16,12.8530776014983,1.9563216640790984,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,400,650,16.0,26.0,0.0,8.588256355307987,0.2452370077124889,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,425,675,17.0,27.0,-2.842170943040401e-17,12.295784056529875,-0.9992746244472324,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,450,700,18.0,28.0,2.842170943040401e-17,8.213971142324091,0.2435772975262507,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,475,725,19.0,29.0,-8.5265128291212e-17,12.402459305589929,1.1456658761698777,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,500,750,20.0,30.0,-5.684341886080802e-17,8.274493616714391,0.3721121620726526,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,525,775,21.0,31.0,-3.6948222259525213e-16,9.820737781842652,-0.6395218340933143,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,550,800,22.0,32.0,-1.1368683772161605e-15,13.321541385045878,-1.8413202124259611,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,575,825,23.0,33.0,-1.1368683772161603e-16,9.15185100652918,1.2791738926941676,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,600,850,24.0,34.0,7.105427357601002e-17,13.403237920011472,1.4697005013800262,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,625,875,25.0,35.0,-3.410605131648481e-16,7.268420799728458,-0.1116173874934503,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,650,900,26.0,36.0,4.618527782440651e-16,12.282664780796816,-1.6768483425904013,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,675,925,27.0,37.0,0.0,9.620943576772454,-1.163183963360555,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,700,950,28.0,38.0,-4.2632564145606006e-17,13.90835060855387,1.9926926851889344,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,725,975,29.0,39.0,-5.400124791776761e-16,9.76261539033626,0.3500884725183542,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,750,1000,30.0,40.0,-1.9184653865522702e-16,6.261265603329083,-0.1253200614268404,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,775,1025,31.0,41.0,-6.679101716144942e-16,10.631542732298074,-1.5918624039518985,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,800,1050,32.0,42.0,-8.5265128291212e-17,7.27056605632328,-0.1288050372644916,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,825,1075,33.0,43.0,-1.4210854715202005e-15,14.532046393479428,1.8287481994874948,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,850,1100,34.0,44.0,-1.1368683772161603e-16,8.119427777104947,-0.0751620519816947,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,875,1125,35.0,45.0,-4.263256414560601e-16,9.827675392560336,-1.2118461169195942,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,900,1150,36.0,46.0,4.476419235288631e-16,8.87192387961785,-1.0281409168714453,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,925,1175,37.0,47.0,-1.5631940186722203e-16,9.988037730969346,0.5930485115175754,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,950,1200,38.0,48.0,-8.5265128291212e-17,9.212028339516822,0.8101422533313385,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,1
Cross-Polarized_Green,C19,975,1225,39.0,49.0,1.2789769243681802e-16,7.769388695642687,-0.4600252143098725,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
Cross-Polarized_Green,C19,1000,1250,40.0,50.0,-7.958078640513122e-16,11.346514597293329,-1.0329689802974755,Day_1,Dark,Fast,2.5mm,Experiment_2,FIU_Cleaned_Data/Day_1/Dark/Experiment_2/sqi.csv,0
